"time","zip","sex","race","age","tests","cases","date"
67,46392,"male","white","35-64",1,0,2021-08-16
67,46392,"male","white","65-74",1,0,2021-08-16
67,46394,"female","white","35-64",1,0,2021-08-16
67,46394,"female","white","75+",1,0,2021-08-16
67,46394,"male","white","35-64",1,0,2021-08-16
67,46394,"male","white","65-74",1,0,2021-08-16
67,46402,"female","black","35-64",1,0,2021-08-16
67,46402,"female","other","75+",1,0,2021-08-16
67,46402,"male","white","65-74",1,0,2021-08-16
67,46403,"female","black","35-64",1,0,2021-08-16
67,46403,"male","black","0-17",1,0,2021-08-16
67,46404,"female","black","35-64",4,0,2021-08-16
67,46404,"male","black","35-64",1,0,2021-08-16
67,46404,"male","other","35-64",1,0,2021-08-16
67,46405,"female","other","35-64",1,0,2021-08-16
67,46405,"female","white","65-74",2,0,2021-08-16
67,46405,"male","other","0-17",1,0,2021-08-16
67,46405,"male","other","18-34",1,0,2021-08-16
67,46405,"male","other","35-64",1,0,2021-08-16
67,46405,"male","white","35-64",2,0,2021-08-16
67,46406,"female","black","18-34",3,0,2021-08-16
67,46406,"female","other","35-64",1,0,2021-08-16
67,46406,"female","white","18-34",2,0,2021-08-16
67,46406,"male","black","18-34",1,0,2021-08-16
67,46406,"male","black","35-64",1,0,2021-08-16
67,46407,"female","black","18-34",1,0,2021-08-16
67,46408,"female","black","35-64",1,0,2021-08-16
67,46408,"female","black","65-74",1,0,2021-08-16
67,46408,"female","white","18-34",1,0,2021-08-16
67,46408,"female","white","65-74",1,0,2021-08-16
67,46408,"male","black","35-64",1,0,2021-08-16
67,46408,"male","other","35-64",1,0,2021-08-16
67,46408,"male","other","75+",1,0,2021-08-16
67,46408,"male","white","18-34",1,0,2021-08-16
67,46409,"female","black","35-64",2,0,2021-08-16
67,46409,"female","other","35-64",1,0,2021-08-16
67,46410,"female","black","18-34",1,0,2021-08-16
67,46410,"female","black","35-64",3,0,2021-08-16
67,46410,"female","black","65-74",1,0,2021-08-16
67,46410,"female","other","35-64",2,0,2021-08-16
67,46410,"female","white","35-64",3,0,2021-08-16
67,46410,"female","white","65-74",1,0,2021-08-16
67,46410,"male","black","0-17",2,0,2021-08-16
67,46410,"male","white","75+",1,0,2021-08-16
67,46534,"female","white","65-74",1,0,2021-08-16
67,46574,"female","white","18-34",1,0,2021-08-16
67,47424,"female","white","65-74",1,0,2021-08-16
67,47957,"female","white","35-64",1,0,2021-08-16
67,47978,"male","white","75+",1,0,2021-08-16
67,60409,"female","black","35-64",1,0,2021-08-16
67,60409,"female","white","75+",1,0,2021-08-16
67,60409,"male","white","75+",1,0,2021-08-16
67,60411,"female","black","65-74",1,0,2021-08-16
67,60411,"male","black","35-64",1,0,2021-08-16
67,60417,"female","white","18-34",1,0,2021-08-16
67,60419,"male","black","35-64",1,0,2021-08-16
67,60425,"female","black","35-64",1,0,2021-08-16
67,60430,"female","white","35-64",1,0,2021-08-16
67,60438,"female","white","75+",2,0,2021-08-16
67,60438,"male","white","35-64",1,0,2021-08-16
67,60438,"male","white","65-74",2,0,2021-08-16
67,60438,"male","white","75+",1,0,2021-08-16
67,60441,"female","white","35-64",1,0,2021-08-16
67,60468,"female","white","35-64",1,0,2021-08-16
67,60475,"female","white","65-74",1,0,2021-08-16
67,60475,"male","white","65-74",1,0,2021-08-16
67,60476,"male","white","35-64",1,0,2021-08-16
67,60487,"female","white","18-34",1,0,2021-08-16
67,85034,"male","white","65-74",1,0,2021-08-16
68,46222,"female","black","35-64",1,0,2021-08-23
68,46303,"female","white","18-34",1,0,2021-08-23
68,46303,"female","white","35-64",1,0,2021-08-23
68,46303,"female","white","75+",1,0,2021-08-23
68,46303,"male","white","0-17",1,0,2021-08-23
68,46303,"male","white","35-64",2,0,2021-08-23
68,46303,"male","white","65-74",2,0,2021-08-23
68,46304,"female","white","35-64",2,0,2021-08-23
68,46304,"male","white","35-64",2,0,2021-08-23
68,46307,"female","white","18-34",2,0,2021-08-23
68,46307,"female","white","35-64",6,0,2021-08-23
68,46307,"female","white","65-74",4,0,2021-08-23
68,46307,"female","white","75+",3,0,2021-08-23
68,46307,"male","black","18-34",1,0,2021-08-23
68,46307,"male","white","0-17",1,0,2021-08-23
68,46307,"male","white","35-64",5,0,2021-08-23
68,46307,"male","white","65-74",4,0,2021-08-23
68,46307,"male","white","75+",1,0,2021-08-23
68,46310,"female","white","0-17",1,0,2021-08-23
68,46310,"female","white","35-64",2,0,2021-08-23
68,46310,"female","white","65-74",2,0,2021-08-23
68,46310,"male","other","65-74",1,0,2021-08-23
68,46310,"male","white","0-17",1,0,2021-08-23
68,46311,"female","white","35-64",4,0,2021-08-23
68,46311,"female","white","75+",1,0,2021-08-23
68,46311,"male","other","35-64",1,0,2021-08-23
68,46311,"male","white","35-64",4,0,2021-08-23
68,46311,"male","white","65-74",4,0,2021-08-23
68,46311,"male","white","75+",2,0,2021-08-23
68,46312,"female","black","0-17",1,0,2021-08-23
68,46312,"female","black","18-34",3,1,2021-08-23
68,46312,"female","black","35-64",1,0,2021-08-23
68,46312,"female","black","65-74",2,0,2021-08-23
68,46312,"female","other","0-17",1,0,2021-08-23
68,46312,"female","other","35-64",3,0,2021-08-23
68,46312,"female","other","65-74",1,0,2021-08-23
68,46312,"male","black","35-64",3,0,2021-08-23
68,46312,"male","other","0-17",1,0,2021-08-23
68,46312,"male","other","18-34",1,0,2021-08-23
68,46312,"male","other","75+",1,0,2021-08-23
68,46319,"female","black","18-34",1,0,2021-08-23
68,46319,"female","other","35-64",1,0,2021-08-23
68,46319,"female","white","18-34",1,0,2021-08-23
68,46319,"female","white","35-64",7,0,2021-08-23
68,46319,"male","white","35-64",1,0,2021-08-23
68,46319,"male","white","65-74",2,0,2021-08-23
68,46319,"male","white","75+",1,0,2021-08-23
68,46320,"female","black","18-34",1,0,2021-08-23
68,46320,"female","black","35-64",2,0,2021-08-23
68,46320,"male","black","35-64",1,0,2021-08-23
68,46320,"male","other","18-34",1,0,2021-08-23
68,46321,"female","other","35-64",1,0,2021-08-23
68,46321,"female","white","0-17",2,0,2021-08-23
68,46321,"female","white","18-34",1,0,2021-08-23
68,46321,"female","white","35-64",1,0,2021-08-23
68,46321,"female","white","75+",3,0,2021-08-23
68,46321,"male","white","35-64",3,0,2021-08-23
68,46322,"female","other","35-64",1,0,2021-08-23
68,46322,"female","other","75+",1,0,2021-08-23
68,46322,"female","white","18-34",1,0,2021-08-23
68,46322,"female","white","35-64",4,0,2021-08-23
68,46322,"female","white","65-74",2,0,2021-08-23
68,46322,"female","white","75+",1,0,2021-08-23
68,46322,"male","white","0-17",1,0,2021-08-23
68,46322,"male","white","35-64",5,0,2021-08-23
68,46322,"male","white","65-74",1,0,2021-08-23
68,46322,"male","white","75+",4,0,2021-08-23
68,46323,"female","black","35-64",1,0,2021-08-23
68,46323,"female","other","0-17",1,0,2021-08-23
68,46323,"female","other","35-64",1,0,2021-08-23
68,46323,"female","white","0-17",1,0,2021-08-23
68,46323,"female","white","35-64",3,0,2021-08-23
68,46323,"female","white","65-74",2,0,2021-08-23
68,46323,"male","black","65-74",1,0,2021-08-23
68,46323,"male","white","35-64",2,0,2021-08-23
68,46324,"female","black","18-34",1,0,2021-08-23
68,46324,"female","black","35-64",1,0,2021-08-23
68,46324,"female","other","35-64",2,0,2021-08-23
68,46324,"female","white","35-64",5,0,2021-08-23
68,46324,"female","white","65-74",2,0,2021-08-23
68,46324,"female","white","75+",1,0,2021-08-23
68,46324,"male","other","65-74",1,0,2021-08-23
68,46324,"male","white","18-34",1,0,2021-08-23
68,46324,"male","white","35-64",2,0,2021-08-23
68,46324,"male","white","65-74",1,0,2021-08-23
68,46327,"female","white","18-34",1,0,2021-08-23
68,46327,"male","other","65-74",1,0,2021-08-23
68,46327,"male","white","35-64",1,0,2021-08-23
68,46341,"female","white","35-64",1,0,2021-08-23
68,46341,"female","white","65-74",2,0,2021-08-23
68,46341,"female","white","75+",1,0,2021-08-23
68,46342,"female","other","35-64",1,0,2021-08-23
68,46342,"female","white","18-34",3,0,2021-08-23
68,46342,"female","white","35-64",9,0,2021-08-23
68,46342,"female","white","65-74",1,0,2021-08-23
68,46342,"male","white","35-64",5,0,2021-08-23
68,46342,"male","white","65-74",1,0,2021-08-23
68,46342,"male","white","75+",2,0,2021-08-23
68,46346,"female","white","0-17",1,0,2021-08-23
68,46350,"female","other","18-34",1,0,2021-08-23
68,46350,"female","white","35-64",1,0,2021-08-23
68,46350,"male","white","35-64",1,0,2021-08-23
68,46356,"male","white","18-34",1,0,2021-08-23
68,46356,"male","white","35-64",4,0,2021-08-23
68,46360,"female","white","35-64",1,0,2021-08-23
68,46368,"female","black","35-64",2,0,2021-08-23
68,46368,"female","other","35-64",2,0,2021-08-23
68,46368,"female","white","18-34",3,0,2021-08-23
68,46368,"female","white","35-64",2,1,2021-08-23
68,46368,"female","white","65-74",2,0,2021-08-23
68,46368,"female","white","75+",3,0,2021-08-23
68,46368,"male","other","35-64",2,0,2021-08-23
68,46368,"male","other","65-74",1,0,2021-08-23
68,46368,"male","white","0-17",1,0,2021-08-23
68,46368,"male","white","35-64",4,0,2021-08-23
68,46373,"female","other","0-17",1,0,2021-08-23
68,46373,"female","other","35-64",1,0,2021-08-23
68,46373,"female","white","18-34",1,0,2021-08-23
68,46373,"female","white","35-64",5,1,2021-08-23
68,46373,"female","white","65-74",1,0,2021-08-23
68,46373,"female","white","75+",1,0,2021-08-23
68,46373,"male","white","35-64",4,0,2021-08-23
68,46373,"male","white","75+",2,0,2021-08-23
68,46375,"female","black","18-34",1,0,2021-08-23
68,46375,"female","other","35-64",1,0,2021-08-23
68,46375,"female","white","35-64",1,0,2021-08-23
68,46375,"male","other","65-74",1,0,2021-08-23
68,46375,"male","white","0-17",1,0,2021-08-23
68,46375,"male","white","35-64",3,0,2021-08-23
68,46375,"male","white","65-74",1,0,2021-08-23
68,46375,"male","white","75+",1,0,2021-08-23
68,46376,"female","white","65-74",1,0,2021-08-23
68,46383,"female","white","0-17",1,0,2021-08-23
68,46383,"female","white","35-64",2,0,2021-08-23
68,46383,"female","white","65-74",1,0,2021-08-23
68,46383,"female","white","75+",2,0,2021-08-23
68,46383,"male","other","35-64",1,0,2021-08-23
68,46383,"male","white","18-34",1,0,2021-08-23
68,46383,"male","white","35-64",2,0,2021-08-23
68,46384,"female","white","35-64",1,0,2021-08-23
68,46385,"female","white","0-17",1,0,2021-08-23
68,46385,"female","white","18-34",2,0,2021-08-23
68,46385,"female","white","35-64",10,0,2021-08-23
68,46385,"female","white","65-74",2,0,2021-08-23
68,46385,"female","white","75+",2,0,2021-08-23
68,46385,"male","white","35-64",4,0,2021-08-23
68,46385,"male","white","65-74",2,0,2021-08-23
68,46394,"female","other","18-34",1,0,2021-08-23
68,46394,"female","other","35-64",1,0,2021-08-23
68,46394,"female","white","18-34",2,0,2021-08-23
68,46394,"female","white","35-64",1,0,2021-08-23
68,46394,"female","white","65-74",2,0,2021-08-23
68,46394,"female","white","75+",2,0,2021-08-23
68,46394,"male","white","35-64",2,0,2021-08-23
68,46394,"male","white","75+",3,0,2021-08-23
68,46403,"female","black","35-64",1,0,2021-08-23
68,46404,"female","black","0-17",1,0,2021-08-23
68,46404,"female","black","35-64",1,0,2021-08-23
68,46404,"female","black","65-74",1,0,2021-08-23
68,46404,"female","black","75+",1,0,2021-08-23
68,46404,"male","black","35-64",1,0,2021-08-23
68,46404,"male","black","65-74",1,0,2021-08-23
68,46405,"female","black","0-17",1,0,2021-08-23
68,46405,"female","other","35-64",2,0,2021-08-23
68,46405,"female","white","18-34",1,0,2021-08-23
68,46405,"female","white","35-64",5,0,2021-08-23
68,46405,"female","white","65-74",1,0,2021-08-23
68,46405,"female","white","75+",1,0,2021-08-23
68,46405,"male","white","35-64",1,0,2021-08-23
68,46405,"male","white","65-74",2,0,2021-08-23
68,46405,"male","white","75+",1,0,2021-08-23
68,46406,"female","black","35-64",3,0,2021-08-23
68,46406,"female","other","35-64",1,0,2021-08-23
68,46406,"female","other","65-74",1,0,2021-08-23
68,46406,"female","white","35-64",1,0,2021-08-23
68,46406,"male","white","35-64",2,0,2021-08-23
68,46407,"female","black","18-34",1,0,2021-08-23
68,46407,"female","black","35-64",2,0,2021-08-23
68,46407,"male","black","75+",1,0,2021-08-23
68,46408,"female","other","75+",1,0,2021-08-23
68,46408,"female","white","35-64",2,0,2021-08-23
68,46408,"female","white","75+",1,0,2021-08-23
68,46408,"male","other","35-64",1,0,2021-08-23
68,46408,"male","white","18-34",1,0,2021-08-23
68,46408,"male","white","65-74",1,0,2021-08-23
68,46409,"male","black","18-34",1,0,2021-08-23
68,46409,"male","black","35-64",1,0,2021-08-23
68,46410,"female","black","0-17",1,0,2021-08-23
68,46410,"female","black","35-64",5,0,2021-08-23
68,46410,"female","other","0-17",1,0,2021-08-23
68,46410,"female","other","35-64",1,0,2021-08-23
68,46410,"female","white","35-64",3,0,2021-08-23
68,46410,"female","white","65-74",1,0,2021-08-23
68,46410,"female","white","75+",1,0,2021-08-23
68,46410,"male","black","35-64",1,0,2021-08-23
68,46410,"male","other","35-64",1,0,2021-08-23
68,46410,"male","white","18-34",1,0,2021-08-23
68,46410,"male","white","35-64",1,0,2021-08-23
68,46410,"male","white","65-74",1,0,2021-08-23
68,46534,"female","white","35-64",1,0,2021-08-23
68,46534,"male","white","65-74",1,0,2021-08-23
68,47922,"male","white","65-74",1,0,2021-08-23
68,47957,"male","white","35-64",1,0,2021-08-23
68,49503,"male","white","18-34",1,0,2021-08-23
68,60409,"female","black","35-64",1,0,2021-08-23
68,60409,"female","white","35-64",1,0,2021-08-23
68,60411,"female","black","35-64",1,0,2021-08-23
68,60417,"female","white","35-64",1,0,2021-08-23
68,60417,"male","white","35-64",2,0,2021-08-23
68,60419,"female","white","18-34",1,0,2021-08-23
68,60419,"male","black","35-64",1,0,2021-08-23
68,60430,"male","white","35-64",1,0,2021-08-23
68,60438,"female","black","35-64",1,0,2021-08-23
68,60438,"female","white","35-64",1,0,2021-08-23
68,60438,"female","white","65-74",1,0,2021-08-23
68,60438,"female","white","75+",1,0,2021-08-23
68,60439,"female","black","18-34",1,0,2021-08-23
68,60441,"male","white","65-74",1,0,2021-08-23
68,60459,"female","other","35-64",1,0,2021-08-23
68,60466,"female","white","35-64",1,0,2021-08-23
68,60487,"female","white","75+",1,0,2021-08-23
68,60617,"male","other","65-74",1,0,2021-08-23
68,60623,"male","other","35-64",1,0,2021-08-23
68,60940,"male","white","35-64",1,0,2021-08-23
69,34748,"male","white","65-74",1,0,2021-08-30
69,46303,"female","other","35-64",1,0,2021-08-30
69,46303,"female","white","65-74",4,0,2021-08-30
69,46303,"male","white","0-17",1,0,2021-08-30
69,46303,"male","white","35-64",4,0,2021-08-30
69,46303,"male","white","65-74",1,0,2021-08-30
69,46303,"male","white","75+",1,0,2021-08-30
69,46304,"female","white","35-64",1,0,2021-08-30
69,46304,"female","white","65-74",2,0,2021-08-30
69,46307,"female","black","35-64",2,0,2021-08-30
69,46307,"female","other","0-17",1,0,2021-08-30
69,46307,"female","white","0-17",1,0,2021-08-30
69,46307,"female","white","18-34",2,0,2021-08-30
69,46307,"female","white","35-64",7,0,2021-08-30
69,46307,"female","white","65-74",4,0,2021-08-30
69,46307,"female","white","75+",4,0,2021-08-30
69,46307,"male","other","35-64",1,0,2021-08-30
69,46307,"male","white","0-17",2,0,2021-08-30
69,46307,"male","white","18-34",2,0,2021-08-30
69,46307,"male","white","35-64",7,0,2021-08-30
69,46307,"male","white","65-74",3,0,2021-08-30
69,46307,"male","white","75+",4,0,2021-08-30
69,46310,"female","white","35-64",1,0,2021-08-30
69,46310,"female","white","75+",1,0,2021-08-30
69,46310,"male","white","18-34",1,0,2021-08-30
69,46311,"female","black","18-34",1,0,2021-08-30
69,46311,"female","black","65-74",1,0,2021-08-30
69,46311,"female","other","18-34",1,0,2021-08-30
69,46311,"female","other","35-64",1,0,2021-08-30
69,46311,"female","other","75+",1,0,2021-08-30
69,46311,"female","white","0-17",1,0,2021-08-30
69,46311,"female","white","35-64",4,0,2021-08-30
69,46311,"female","white","65-74",3,0,2021-08-30
69,46311,"female","white","75+",1,0,2021-08-30
69,46311,"male","white","18-34",1,0,2021-08-30
69,46311,"male","white","35-64",3,0,2021-08-30
69,46311,"male","white","75+",1,0,2021-08-30
69,46312,"female","other","18-34",2,0,2021-08-30
69,46312,"female","other","35-64",1,0,2021-08-30
69,46312,"female","other","65-74",2,0,2021-08-30
69,46312,"female","other","75+",1,0,2021-08-30
69,46312,"female","white","35-64",1,0,2021-08-30
69,46312,"female","white","65-74",2,0,2021-08-30
69,46312,"male","black","35-64",1,0,2021-08-30
69,46312,"male","black","65-74",3,0,2021-08-30
69,46312,"male","other","35-64",1,0,2021-08-30
69,46312,"male","other","65-74",1,0,2021-08-30
69,46312,"male","white","35-64",1,0,2021-08-30
69,46319,"female","white","18-34",2,0,2021-08-30
69,46319,"female","white","35-64",4,0,2021-08-30
69,46319,"female","white","65-74",2,0,2021-08-30
69,46319,"female","white","75+",1,0,2021-08-30
69,46319,"male","white","0-17",2,0,2021-08-30
69,46319,"male","white","35-64",1,0,2021-08-30
69,46319,"male","white","65-74",3,0,2021-08-30
69,46319,"male","white","75+",1,0,2021-08-30
69,46320,"female","white","35-64",2,0,2021-08-30
69,46320,"male","other","0-17",1,0,2021-08-30
69,46320,"male","white","0-17",2,0,2021-08-30
69,46320,"male","white","18-34",2,0,2021-08-30
69,46320,"male","white","35-64",1,0,2021-08-30
69,46321,"female","other","35-64",3,0,2021-08-30
69,46321,"female","other","65-74",1,0,2021-08-30
69,46321,"female","white","0-17",2,0,2021-08-30
69,46321,"female","white","18-34",1,0,2021-08-30
69,46321,"female","white","35-64",4,0,2021-08-30
69,46321,"female","white","75+",3,0,2021-08-30
69,46321,"male","other","75+",1,0,2021-08-30
69,46321,"male","white","35-64",5,0,2021-08-30
69,46321,"male","white","65-74",3,0,2021-08-30
69,46321,"male","white","75+",3,0,2021-08-30
69,46322,"female","other","18-34",1,0,2021-08-30
69,46322,"female","other","35-64",1,0,2021-08-30
69,46322,"female","white","18-34",1,0,2021-08-30
69,46322,"female","white","35-64",7,1,2021-08-30
69,46322,"female","white","65-74",3,0,2021-08-30
69,46322,"male","other","18-34",1,0,2021-08-30
69,46322,"male","white","18-34",1,0,2021-08-30
69,46322,"male","white","35-64",1,0,2021-08-30
69,46322,"male","white","65-74",1,0,2021-08-30
69,46322,"male","white","75+",1,0,2021-08-30
69,46323,"female","black","18-34",1,0,2021-08-30
69,46323,"female","black","35-64",2,0,2021-08-30
69,46323,"female","other","18-34",1,0,2021-08-30
69,46323,"female","other","65-74",1,0,2021-08-30
69,46323,"female","white","0-17",1,0,2021-08-30
69,46323,"female","white","35-64",2,0,2021-08-30
69,46323,"female","white","65-74",1,0,2021-08-30
69,46323,"female","white","75+",1,0,2021-08-30
69,46323,"male","black","35-64",1,0,2021-08-30
69,46323,"male","other","35-64",1,0,2021-08-30
69,46323,"male","white","35-64",1,0,2021-08-30
69,46323,"male","white","65-74",1,0,2021-08-30
69,46324,"female","black","18-34",1,0,2021-08-30
69,46324,"female","black","35-64",1,0,2021-08-30
69,46324,"female","black","65-74",1,0,2021-08-30
69,46324,"female","black","75+",1,0,2021-08-30
69,46324,"female","other","35-64",1,0,2021-08-30
69,46324,"female","other","65-74",1,0,2021-08-30
69,46324,"female","white","18-34",1,0,2021-08-30
69,46324,"female","white","35-64",2,0,2021-08-30
69,46324,"female","white","65-74",1,0,2021-08-30
69,46324,"male","other","18-34",1,0,2021-08-30
69,46324,"male","other","35-64",1,0,2021-08-30
69,46324,"male","other","65-74",1,0,2021-08-30
69,46324,"male","white","35-64",1,0,2021-08-30
69,46324,"male","white","65-74",4,0,2021-08-30
69,46324,"male","white","75+",2,0,2021-08-30
69,46325,"male","black","65-74",1,0,2021-08-30
69,46327,"female","other","18-34",1,0,2021-08-30
69,46327,"female","other","35-64",3,0,2021-08-30
69,46327,"female","white","35-64",1,0,2021-08-30
69,46327,"male","other","35-64",2,0,2021-08-30
69,46327,"male","white","35-64",2,0,2021-08-30
69,46341,"male","white","0-17",1,0,2021-08-30
69,46341,"male","white","35-64",1,0,2021-08-30
69,46342,"female","other","65-74",1,0,2021-08-30
69,46342,"female","white","0-17",1,0,2021-08-30
69,46342,"female","white","18-34",2,0,2021-08-30
69,46342,"female","white","35-64",6,0,2021-08-30
69,46342,"female","white","65-74",2,0,2021-08-30
69,46342,"male","white","0-17",1,0,2021-08-30
69,46342,"male","white","18-34",1,0,2021-08-30
69,46342,"male","white","35-64",4,0,2021-08-30
69,46342,"male","white","65-74",2,0,2021-08-30
69,46347,"male","white","18-34",1,0,2021-08-30
69,46349,"female","white","35-64",1,0,2021-08-30
69,46356,"female","white","18-34",1,0,2021-08-30
69,46356,"female","white","35-64",4,0,2021-08-30
69,46356,"female","white","65-74",1,0,2021-08-30
69,46356,"male","white","35-64",4,0,2021-08-30
69,46356,"male","white","65-74",2,0,2021-08-30
69,46360,"female","black","35-64",1,0,2021-08-30
69,46360,"female","white","18-34",1,0,2021-08-30
69,46368,"female","other","35-64",2,0,2021-08-30
69,46368,"female","white","18-34",1,0,2021-08-30
69,46368,"female","white","35-64",2,0,2021-08-30
69,46368,"female","white","65-74",1,0,2021-08-30
69,46368,"female","white","75+",1,0,2021-08-30
69,46368,"male","other","35-64",2,0,2021-08-30
69,46368,"male","other","65-74",1,0,2021-08-30
69,46368,"male","white","18-34",2,0,2021-08-30
69,46368,"male","white","35-64",4,0,2021-08-30
69,46368,"male","white","65-74",1,0,2021-08-30
69,46368,"male","white","75+",2,0,2021-08-30
69,46372,"male","white","75+",1,0,2021-08-30
69,46373,"female","other","35-64",1,0,2021-08-30
69,46373,"female","white","35-64",3,0,2021-08-30
69,46373,"female","white","75+",2,0,2021-08-30
69,46373,"male","white","18-34",2,0,2021-08-30
69,46373,"male","white","35-64",3,0,2021-08-30
69,46373,"male","white","65-74",2,0,2021-08-30
69,46373,"male","white","75+",2,0,2021-08-30
69,46374,"female","white","75+",1,0,2021-08-30
69,46375,"female","black","18-34",1,0,2021-08-30
69,46375,"female","other","18-34",1,0,2021-08-30
69,46375,"female","other","35-64",1,0,2021-08-30
69,46375,"female","other","75+",1,0,2021-08-30
69,46375,"female","white","18-34",1,0,2021-08-30
69,46375,"female","white","35-64",3,0,2021-08-30
69,46375,"female","white","65-74",8,0,2021-08-30
69,46375,"female","white","75+",1,0,2021-08-30
69,46375,"male","other","65-74",2,0,2021-08-30
69,46375,"male","white","18-34",2,0,2021-08-30
69,46375,"male","white","35-64",2,0,2021-08-30
69,46375,"male","white","65-74",2,0,2021-08-30
69,46383,"female","white","35-64",2,0,2021-08-30
69,46383,"male","white","18-34",1,0,2021-08-30
69,46383,"male","white","35-64",3,0,2021-08-30
69,46383,"male","white","65-74",1,0,2021-08-30
69,46385,"female","other","35-64",1,0,2021-08-30
69,46385,"female","white","35-64",1,0,2021-08-30
69,46385,"female","white","65-74",3,0,2021-08-30
69,46385,"male","other","0-17",1,1,2021-08-30
69,46385,"male","white","35-64",1,0,2021-08-30
69,46385,"male","white","65-74",2,0,2021-08-30
69,46385,"male","white","75+",3,0,2021-08-30
69,46390,"female","white","75+",1,0,2021-08-30
69,46390,"male","white","35-64",1,0,2021-08-30
69,46392,"male","white","35-64",1,0,2021-08-30
69,46394,"female","white","75+",1,0,2021-08-30
69,46394,"male","other","35-64",1,0,2021-08-30
69,46394,"male","other","65-74",1,0,2021-08-30
69,46394,"male","other","75+",1,0,2021-08-30
69,46394,"male","white","75+",2,0,2021-08-30
69,46403,"female","white","35-64",1,0,2021-08-30
69,46403,"male","other","0-17",1,0,2021-08-30
69,46403,"male","white","35-64",1,0,2021-08-30
69,46403,"male","white","65-74",1,0,2021-08-30
69,46404,"female","black","35-64",1,0,2021-08-30
69,46404,"male","black","35-64",1,0,2021-08-30
69,46404,"male","other","35-64",1,0,2021-08-30
69,46405,"female","black","75+",1,0,2021-08-30
69,46405,"female","white","0-17",1,0,2021-08-30
69,46405,"female","white","35-64",3,0,2021-08-30
69,46405,"female","white","65-74",2,0,2021-08-30
69,46406,"female","black","35-64",1,0,2021-08-30
69,46406,"female","white","18-34",1,0,2021-08-30
69,46406,"male","black","75+",1,0,2021-08-30
69,46407,"female","black","35-64",3,0,2021-08-30
69,46408,"female","black","35-64",1,0,2021-08-30
69,46408,"female","other","75+",1,0,2021-08-30
69,46408,"female","white","18-34",1,0,2021-08-30
69,46408,"female","white","35-64",2,0,2021-08-30
69,46408,"male","black","35-64",1,0,2021-08-30
69,46409,"female","black","35-64",1,0,2021-08-30
69,46409,"female","black","65-74",1,0,2021-08-30
69,46409,"female","other","35-64",1,0,2021-08-30
69,46410,"female","black","18-34",1,0,2021-08-30
69,46410,"female","black","35-64",2,0,2021-08-30
69,46410,"female","black","65-74",2,0,2021-08-30
69,46410,"female","other","18-34",2,0,2021-08-30
69,46410,"female","white","18-34",1,0,2021-08-30
69,46410,"female","white","35-64",2,0,2021-08-30
69,46410,"female","white","65-74",1,0,2021-08-30
69,46410,"male","black","35-64",1,0,2021-08-30
69,46410,"male","other","65-74",1,0,2021-08-30
69,46410,"male","white","35-64",2,0,2021-08-30
69,46534,"female","white","75+",1,0,2021-08-30
69,46534,"male","white","65-74",1,0,2021-08-30
69,46996,"male","white","35-64",1,0,2021-08-30
69,47978,"male","white","18-34",1,0,2021-08-30
69,55414,"male","white","35-64",1,0,2021-08-30
69,60401,"female","white","65-74",1,0,2021-08-30
69,60401,"female","white","75+",1,0,2021-08-30
69,60409,"female","black","35-64",1,0,2021-08-30
69,60409,"male","black","35-64",1,0,2021-08-30
69,60409,"male","white","75+",1,0,2021-08-30
69,60417,"male","white","35-64",1,0,2021-08-30
69,60417,"male","white","65-74",1,0,2021-08-30
69,60425,"female","black","75+",1,0,2021-08-30
69,60429,"female","black","35-64",1,0,2021-08-30
69,60438,"female","black","35-64",3,0,2021-08-30
69,60438,"female","white","35-64",3,0,2021-08-30
69,60438,"female","white","65-74",1,0,2021-08-30
69,60438,"female","white","75+",1,0,2021-08-30
69,60438,"male","black","65-74",1,0,2021-08-30
69,60438,"male","white","65-74",2,0,2021-08-30
69,60443,"male","white","65-74",1,0,2021-08-30
69,60449,"female","white","35-64",1,0,2021-08-30
69,60452,"female","other","65-74",1,0,2021-08-30
69,60462,"female","white","35-64",1,0,2021-08-30
69,60466,"female","black","35-64",1,0,2021-08-30
69,60471,"female","black","65-74",1,0,2021-08-30
69,60607,"male","white","35-64",1,0,2021-08-30
69,60608,"male","black","35-64",1,0,2021-08-30
69,60617,"female","other","35-64",1,0,2021-08-30
69,60617,"female","white","75+",1,0,2021-08-30
69,60617,"male","white","35-64",1,0,2021-08-30
69,60633,"female","other","35-64",1,0,2021-08-30
69,60633,"female","white","35-64",1,0,2021-08-30
69,60633,"male","white","35-64",1,0,2021-08-30
69,60643,"female","black","35-64",1,0,2021-08-30
69,60940,"female","white","65-74",1,0,2021-08-30
70,46062,"male","white","65-74",1,0,2021-09-06
70,46254,"female","white","65-74",1,0,2021-09-06
70,46303,"female","other","35-64",1,0,2021-09-06
70,46303,"female","white","18-34",1,1,2021-09-06
70,46303,"female","white","35-64",5,0,2021-09-06
70,46303,"female","white","65-74",3,0,2021-09-06
70,46303,"female","white","75+",1,0,2021-09-06
70,46303,"male","white","0-17",1,0,2021-09-06
70,46303,"male","white","18-34",1,0,2021-09-06
70,46303,"male","white","35-64",6,0,2021-09-06
70,46303,"male","white","65-74",1,0,2021-09-06
70,46303,"male","white","75+",2,0,2021-09-06
70,46304,"female","white","18-34",2,0,2021-09-06
70,46304,"female","white","35-64",2,0,2021-09-06
70,46304,"female","white","65-74",2,0,2021-09-06
